dataset,unit_id,regime_id,capability,mechanism,mechanism_status,activation_measure,reference_cost,capability_cost,paired_cost_effect,switch_reduction,execution_agreement,evidence_source,materially_favorable,materially_adverse,counterexample_flag
Walmart,store_027__dept_095,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1788716.9843141998,1788716.9843141998,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_028__dept_092,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1247363.845520925,1247363.845520925,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_028__dept_095,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,601593.7442181904,601593.7442181904,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_029__dept_027,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,32550.518996706338,32550.518996706338,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_030__dept_083,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,10935.304660338938,10935.304660338938,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_031__dept_038,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,573192.7215247445,573192.7215247445,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_031__dept_046,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,169143.38072343878,169143.38072343878,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_031__dept_079,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,256213.4997153777,256213.4997153777,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_031__dept_090,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,509806.6752896412,509806.6752896412,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_031__dept_092,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1054891.53803054,1054891.53803054,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_031__dept_095,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,700863.4728926889,700863.4728926889,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_032__dept_092,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1008834.3617791288,1008834.3617791288,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_032__dept_095,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,693320.8391040012,693320.8391040012,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_033__dept_094,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,145424.44216727198,145424.44216727198,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_035__dept_072,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1923482.106328716,1923482.106328716,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_036__dept_087,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,6752.795593595403,6752.795593595403,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_038__dept_002,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,62079.601772382186,62079.601772382186,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_039__dept_092,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1290918.8648593018,1290918.8648593018,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_039__dept_095,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1965556.017312855,1965556.017312855,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_040__dept_042,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,31615.699999200937,31615.699999200937,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_040__dept_092,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,672847.7971316852,672847.7971316852,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_041__dept_033,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,615873.2855129213,615873.2855129213,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_041__dept_092,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1349767.7800442888,1349767.7800442888,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_041__dept_095,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,892192.6464886769,892192.6464886769,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_041__dept_096,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,62892.822300159016,62892.822300159016,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_042__dept_092,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,730520.2753743031,730520.2753743031,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_043__dept_092,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,656951.9735701093,656951.9735701093,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_044__dept_009,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,5251.12737108742,5251.12737108742,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_044__dept_017,family_frozen_parameter_recalibrated,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,8456.251303974543,8456.251303974543,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_001__dept_038,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,363984.4884586836,363984.4884586836,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_001__dept_090,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,649459.5878346611,649459.5878346611,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_001__dept_092,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1033059.790082484,1033059.790082484,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_001__dept_095,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,767408.2492491393,767408.2492491393,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_001__dept_098,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,203564.71335832268,203564.71335832268,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_002__dept_038,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,446871.6193686005,446871.6193686005,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_002__dept_090,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,708555.0411533698,708555.0411533698,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_002__dept_091,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,387303.5023919775,387303.5023919775,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_002__dept_092,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1528675.076956186,1528675.076956186,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_002__dept_095,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,871949.5389254754,871949.5389254754,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_003__dept_014,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,36367.680412360976,36367.680412360976,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_003__dept_038,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,710952.7831635086,710952.7831635086,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_004__dept_002,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,793036.4889783913,793036.4889783913,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_004__dept_038,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,372670.4270419632,372670.4270419632,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_004__dept_072,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1981038.65154438,1981038.65154438,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_004__dept_090,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,640758.3124123869,640758.3124123869,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_004__dept_092,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1444672.461094777,1444672.461094777,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_004__dept_095,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1259907.5154809009,1259907.5154809009,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_006__dept_016,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,514302.3258114277,514302.3258114277,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_006__dept_038,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,644392.9859198715,644392.9859198715,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_006__dept_072,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,446066.091831101,446066.091831101,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_006__dept_092,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,595044.8548274522,595044.8548274522,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_006__dept_095,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,753694.4106649384,753694.4106649384,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_009__dept_003,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,3383153.914577829,3383153.914577829,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_009__dept_005,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,951018.5228099085,951018.5228099085,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_009__dept_033,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,108628.69134556627,108628.69134556627,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_009__dept_038,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,808372.7950460046,808372.7950460046,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_010__dept_002,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,471201.17878147366,471201.17878147366,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_010__dept_008,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,432387.37664984853,432387.37664984853,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_010__dept_038,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,703898.8508656325,703898.8508656325,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_010__dept_040,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,724465.7625533831,724465.7625533831,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_010__dept_072,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1344372.7355874844,1344372.7355874844,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_013__dept_038,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,401615.8834291686,401615.8834291686,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_013__dept_090,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1141423.4769213337,1141423.4769213337,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_013__dept_091,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,494979.3401630807,494979.3401630807,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_013__dept_092,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1374914.788263648,1374914.788263648,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_013__dept_095,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1398157.67687914,1398157.67687914,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_002,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,523022.4128858356,523022.4128858356,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_038,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,755532.9563362538,755532.9563362538,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_046,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,281843.51734190545,281843.51734190545,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_072,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1874474.5988048024,1874474.5988048024,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_090,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1027059.9981775428,1027059.9981775428,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_091,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,445039.86825966695,445039.86825966695,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_092,fully_in_domain_tuned,ensemble_rate_limiting,rate_cap_activation,inactive,0.0,1210187.3119896138,1210187.3119896138,0.0,,True,results/working/rate_limiter_mechanism_audit.csv,False,False,False
